"ticket_id";"id";"history_type_id";"queue_id";"owner_id"
"492868";"14693163";"1";"7";"1"
"492867";"14693850";"23";"14";"528"
"492867";"14693153";"1";"14";"1"
"492866";"14693186";"23";"7";"385"
"492866";"14693143";"1";"7";"1"
"492865";"14693176";"23";"7";"385"
"492865";"14693108";"1";"7";"1"
"492864";"14722919";"23";"7";"277"
"492864";"14692909";"1";"7";"1"
"492863";"14712558";"23";"15";"494"
"492863";"14692891";"1";"15";"1"
"492862";"14712953";"23";"6";"568"
"492862";"14692870";"1";"6";"1"
"492861";"14722897";"23";"7";"277"
"492861";"14692840";"1";"7";"1"
"492860";"14720398";"16";"3";"1"
"492860";"14692743";"1";"12";"1"
"492859";"14692755";"23";"13";"8"
"492859";"14692740";"1";"13";"1"
"492858";"14693905";"23";"14";"528"
"492858";"14692729";"1";"14";"1"
"492857";"14692832";"23";"7";"385"
"492857";"14692699";"1";"7";"1"
"492856";"14713607";"16";"3";"1"
"492856";"14692688";"1";"12";"1"
"492855";"14692685";"23";"7";"468"
"492855";"14692669";"1";"7";"1"
"492854";"14692785";"23";"7";"578"
"492854";"14692653";"1";"7";"1"
"492853";"14693981";"23";"8";"471"
"492853";"14693946";"23";"8";"1"
"492853";"14693945";"16";"8";"528"
"492853";"14693942";"23";"14";"528"
"492853";"14692637";"1";"14";"1"
"492852";"14692610";"23";"7";"578"
"492852";"14692530";"1";"7";"1"
"492851";"14692600";"23";"7";"468"
"492851";"14692520";"1";"7";"1"
"492850";"14692590";"23";"7";"468"
"492850";"14692501";"1";"7";"1"
"492849";"14692514";"23";"7";"468"
"492849";"14692482";"1";"7";"1"
"492848";"14692543";"23";"10";"347"
"492848";"14692464";"1";"10";"1"
"492847";"14692495";"23";"8";"471"
"492847";"14692444";"1";"8";"1"
"492846";"14692425";"23";"7";"578"
"492846";"14692385";"1";"7";"1"
"492845";"14693136";"23";"42";"152"
"492845";"14692366";"1";"42";"1"
"492844";"14692409";"23";"7";"578"
"492844";"14692353";"1";"7";"1"
"492843";"14692419";"23";"7";"578"
"492843";"14692343";"1";"7";"1"
"492842";"14692624";"23";"12";"36"
"492842";"14692333";"1";"12";"1"
"492841";"14693856";"23";"14";"528"
"492841";"14692323";"1";"14";"1"
"492840";"14692383";"23";"7";"468"
"492840";"14692313";"1";"7";"1"
"492839";"14693253";"23";"7";"385"
"492839";"14692270";"1";"7";"1"
"492838";"14693216";"23";"7";"385"
"492838";"14692257";"1";"7";"1"
"492837";"14692300";"23";"10";"482"
"492837";"14692239";"1";"10";"1"
"492836";"14692285";"23";"10";"482"
"492836";"14692204";"1";"10";"1"
"492835";"14722782";"23";"28";"330"
"492835";"14692310";"23";"28";"168"
"492835";"14692193";"1";"28";"1"
"492834";"14714480";"23";"8";"199"
"492834";"14714382";"16";"8";"1"
"492834";"14714224";"23";"6";"1"
"492834";"14714223";"16";"6";"193"
"492834";"14714100";"23";"8";"193"
"492834";"14710652";"23";"8";"199"
"492834";"14710647";"23";"8";"13"
"492834";"14709538";"16";"8";"1"
"492834";"14705916";"23";"6";"1"
"492834";"14705915";"16";"6";"471"
"492834";"14703727";"23";"8";"471"
"492834";"14703593";"16";"8";"1"
"492834";"14703544";"23";"6";"1"
"492834";"14703543";"16";"6";"247"
"492834";"14703540";"23";"14";"247"
"492834";"14699150";"16";"14";"1"
"492834";"14693919";"23";"6";"1"
"492834";"14693918";"16";"6";"528"
"492834";"14693915";"23";"14";"528"
"492834";"14692168";"1";"14";"1"
"492833";"14692395";"23";"8";"471"
"492833";"14692185";"23";"8";"597"
"492833";"14692144";"1";"8";"1"
"492832";"14692129";"23";"41";"473"
"492832";"14692095";"1";"41";"1"
"492831";"14692666";"23";"39";"360"
"492831";"14692077";"1";"39";"1"
"492830";"14693899";"23";"14";"528"
"492830";"14692064";"1";"14";"1"
"492829";"14692923";"23";"6";"133"
"492829";"14692027";"1";"6";"1"
"492828";"14692109";"23";"10";"195"
"492828";"14691995";"1";"10";"1"
"492827";"14692191";"23";"7";"358"
"492827";"14691992";"1";"7";"1"
"492826";"14693932";"23";"14";"528"
"492826";"14691982";"1";"14";"1"
"492825";"14692119";"23";"41";"473"
"492825";"14691930";"1";"41";"1"
"492824";"14691914";"23";"8";"240"
"492824";"14691895";"1";"8";"1"
"492823";"14692165";"23";"7";"358"
"492823";"14691865";"1";"7";"1"
"492821";"14691954";"23";"7";"468"
"492821";"14691775";"1";"7";"1"
"492820";"14691848";"23";"7";"468"
"492820";"14691741";"1";"7";"1"
"492819";"14693872";"23";"14";"528"
"492819";"14691738";"1";"14";"1"
"492818";"14691838";"23";"7";"468"
"492818";"14691735";"1";"7";"1"
"492817";"14691828";"23";"7";"468"
"492817";"14691700";"1";"7";"1"
"492816";"14691818";"23";"7";"468"
"492816";"14691697";"1";"7";"1"
"492815";"14691878";"23";"8";"471"
"492815";"14691694";"1";"8";"1"
"492814";"14691798";"23";"7";"468"
"492814";"14691691";"1";"7";"1"
"492813";"14691858";"23";"41";"473"
"492813";"14691680";"1";"41";"1"
"492812";"14691808";"23";"41";"473"
"492812";"14691649";"1";"41";"1"
"492811";"14691672";"23";"7";"468"
"492811";"14691635";"1";"7";"1"
"492810";"14692403";"23";"7";"385"
"492810";"14691524";"1";"7";"1"
"492809";"14692281";"23";"5";"1"
"492809";"14692280";"16";"5";"358"
"492809";"14692088";"23";"7";"358"
"492809";"14691514";"1";"7";"1"
"492808";"14691768";"23";"10";"195"
"492808";"14691478";"1";"10";"1"
"492807";"14691499";"23";"10";"300"
"492807";"14691430";"1";"10";"1"
"492806";"14691421";"23";"7";"578"
"492806";"14691408";"1";"7";"1"
"492805";"14710171";"23";"10";"285"
"492805";"14691317";"1";"10";"1"
"492804";"14691971";"23";"10";"482"
"492804";"14691288";"1";"10";"1"
"492803";"14691396";"23";"8";"471"
"492803";"14691352";"16";"8";"1"
"492803";"14691306";"16";"7";"1"
"492803";"14691239";"16";"8";"1"
"492803";"14691225";"1";"7";"1"
"492802";"14691344";"23";"10";"347"
"492802";"14691200";"1";"10";"1"
"492801";"14691475";"23";"7";"578"
"492801";"14691197";"1";"7";"1"
"492800";"14692768";"23";"5";"7"
"492800";"14691177";"1";"5";"1"
"492799";"14691382";"23";"8";"471"
"492799";"14691194";"23";"8";"597"
"492799";"14691160";"1";"8";"1"
"492798";"14691537";"23";"7";"578"
"492798";"14691142";"1";"7";"1"
"492797";"14722372";"23";"28";"330"
"492797";"14691138";"23";"28";"168"
"492797";"14691042";"1";"28";"1"
"492796";"14691465";"23";"7";"578"
"492796";"14690998";"1";"7";"1"
"492795";"14691455";"23";"7";"578"
"492795";"14690981";"1";"7";"1"
"492794";"14691427";"23";"7";"578"
"492794";"14690978";"1";"7";"1"
"492793";"14691023";"23";"10";"195"
"492793";"14690950";"1";"10";"1"
"492792";"14691258";"23";"7";"358"
"492792";"14690933";"1";"7";"1"
"492791";"14690971";"23";"10";"300"
"492791";"14690897";"1";"10";"1"
"492790";"14692044";"16";"8";"1"
"492790";"14690921";"23";"7";"1"
"492790";"14690920";"16";"7";"597"
"492790";"14690866";"23";"8";"597"
"492790";"14690805";"1";"8";"1"
"492789";"14691088";"23";"10";"482"
"492789";"14690763";"1";"10";"1"
"492788";"14735620";"23";"7";"385"
"492788";"14691275";"23";"7";"468"
"492788";"14690705";"1";"7";"1"
"492787";"14690756";"23";"41";"473"
"492787";"14690694";"1";"41";"1"
"492786";"14690894";"23";"7";"468"
"492786";"14690676";"1";"7";"1"
"492785";"14690872";"23";"7";"468"
"492785";"14690631";"1";"7";"1"
"492784";"14690723";"23";"10";"347"
"492784";"14690628";"1";"10";"1"
"492783";"14690884";"23";"7";"468"
"492783";"14690614";"1";"7";"1"
"492782";"14690856";"23";"7";"468"
"492782";"14690580";"1";"7";"1"
"492781";"14692074";"23";"7";"277"
"492781";"14691338";"23";"7";"385"
"492781";"14690552";"1";"7";"1"
"492780";"14690846";"23";"7";"468"
"492780";"14690534";"1";"7";"1"
"492779";"14690611";"23";"5";"49"
"492779";"14690475";"1";"5";"1"
"492778";"14714791";"23";"44";"147"
"492778";"14690472";"1";"44";"1"
"492777";"14690565";"23";"42";"351"
"492777";"14690469";"1";"42";"1"
"492776";"14690547";"23";"42";"335"
"492776";"14690466";"1";"42";"1"
"492775";"14690659";"23";"10";"364"
"492775";"14690447";"1";"10";"1"
"492774";"14691281";"23";"10";"347"
"492774";"14690370";"1";"10";"1"
"492773";"14702097";"23";"14";"478"
"492773";"14690367";"1";"14";"1"
"492772";"14690515";"23";"7";"91"
"492772";"14690364";"1";"7";"1"
"492771";"14701756";"23";"42";"335"
"492771";"14690344";"1";"42";"1"
"492770";"14712979";"23";"15";"149"
"492770";"14690443";"23";"15";"214"
"492770";"14690322";"1";"15";"1"
"492769";"14690299";"23";"10";"195"
"492769";"14690265";"1";"10";"1"
"492768";"14690833";"23";"7";"468"
"492768";"14690262";"1";"7";"1"
"492767";"14723333";"23";"28";"330"
"492767";"14690319";"23";"28";"168"
"492767";"14690252";"1";"28";"1"
"492766";"14690736";"23";"7";"358"
"492766";"14690232";"1";"7";"1"
"492764";"14690673";"23";"7";"358"
"492764";"14690203";"1";"7";"1"
"492763";"14692558";"23";"12";"36"
"492763";"14690184";"1";"12";"1"
"492762";"14690249";"23";"10";"482"
"492762";"14690145";"1";"10";"1"
"492761";"14691555";"23";"12";"36"
"492761";"14690123";"1";"12";"1"
"492760";"14693734";"23";"7";"277"
"492760";"14690120";"1";"7";"1"
"492759";"14690597";"23";"7";"358"
"492759";"14690110";"1";"7";"1"
"492758";"14690577";"23";"7";"358"
"492758";"14690098";"1";"7";"1"
"492756";"14690073";"23";"7";"358"
"492756";"14690041";"1";"7";"1"
"492755";"14690192";"23";"10";"196"
"492755";"14690038";"1";"10";"1"
"492754";"14690079";"23";"10";"195"
"492754";"14689987";"1";"10";"1"
"492753";"14689942";"23";"10";"196"
"492753";"14689921";"1";"10";"1"
"492752";"14689977";"23";"7";"468"
"492752";"14689898";"1";"7";"1"
"492751";"14722524";"23";"28";"330"
"492751";"14690084";"23";"28";"168"
"492751";"14689879";"1";"28";"1"
"492750";"14690009";"23";"41";"473"
"492750";"14689868";"1";"41";"1"
"492749";"14690361";"23";"6";"6"
"492749";"14690334";"16";"6";"1"
"492749";"14689962";"23";"14";"1"
"492749";"14689961";"16";"14";"6"
"492749";"14689958";"23";"6";"6"
"492749";"14689858";"1";"6";"1"
"492748";"14689915";"23";"46";"363"
"492748";"14689836";"1";"46";"1"
"492747";"14690024";"23";"7";"358"
"492747";"14689811";"1";"7";"1"
"492746";"14689948";"23";"7";"468"
"492746";"14689745";"1";"7";"1"
"492745";"14689732";"23";"7";"358"
"492745";"14689654";"1";"7";"1"
"492744";"14689742";"23";"10";"364"
"492744";"14689651";"1";"10";"1"
"492743";"14689758";"23";"45";"207"
"492743";"14689578";"1";"45";"1"
"492742";"14713673";"23";"7";"385"
"492742";"14689496";"1";"7";"1"
"492741";"14689599";"23";"24";"495"
"492741";"14689471";"1";"24";"1"
"492740";"14690221";"23";"10";"195"
"492740";"14689468";"1";"10";"1"
"492739";"14689445";"1";"15";"1"
"492738";"14689722";"23";"7";"358"
"492738";"14689435";"1";"7";"1"
"492737";"14713432";"23";"7";"385"
"492737";"14689425";"1";"7";"1"
"492736";"14690142";"23";"10";"196"
"492736";"14689386";"1";"10";"1"
"492735";"14690200";"23";"10";"196"
"492735";"14689351";"1";"10";"1"
"492734";"14689559";"23";"10";"347"
"492734";"14689348";"1";"10";"1"
"492733";"14690309";"23";"10";"195"
"492733";"14689330";"1";"10";"1"
"492732";"14689827";"23";"10";"196"
"492732";"14689312";"1";"10";"1"
"492729";"14689833";"23";"6";"6"
"492729";"14689624";"23";"6";"1"
"492729";"14689623";"16";"6";"606"
"492729";"14689571";"23";"14";"606"
"492729";"14689522";"23";"14";"1"
"492729";"14689521";"16";"14";"6"
"492729";"14689513";"23";"6";"6"
"492729";"14689285";"1";"6";"1"
"492728";"14689648";"23";"7";"358"
"492728";"14689244";"1";"7";"1"
"492727";"14689460";"23";"8";"13"
"492727";"14689274";"23";"8";"597"
"492727";"14689230";"1";"8";"1"
"492726";"14689686";"23";"7";"358"
"492726";"14689141";"1";"7";"1"
"492725";"14689422";"23";"10";"482"
"492725";"14689111";"1";"10";"1"
"492724";"14689108";"23";"10";"482"
"492724";"14689073";"1";"10";"1"
"492723";"14690718";"23";"10";"285"
"492723";"14689048";"1";"10";"1"
"492722";"14689223";"23";"7";"358"
"492722";"14689023";"1";"7";"1"
"492721";"14689042";"23";"39";"416"
"492721";"14689015";"1";"39";"1"
"492720";"14689168";"23";"5";"49"
"492720";"14688991";"1";"5";"1"
"492719";"14688938";"23";"5";"49"
"492719";"14688881";"1";"5";"1"
"492718";"14689548";"23";"39";"360"
"492718";"14688873";"1";"39";"1"
"492717";"14688984";"23";"7";"468"
"492717";"14688863";"1";"7";"1"
"492716";"14688974";"23";"7";"468"
"492716";"14688841";"1";"7";"1"
"492715";"14688964";"23";"7";"468"
"492715";"14688825";"1";"7";"1"
"492714";"14688954";"23";"7";"468"
"492714";"14688794";"1";"7";"1"
"492713";"14688931";"23";"10";"196"
"492713";"14688791";"1";"10";"1"
"492712";"14709501";"23";"7";"277"
"492712";"14688781";"1";"7";"1"
"492711";"14688854";"23";"10";"482"
"492711";"14688763";"1";"10";"1"
"492710";"14689186";"23";"41";"391"
"492710";"14688726";"1";"41";"1"
"492709";"14688944";"23";"7";"468"
"492709";"14688705";"1";"7";"1"
"492708";"14688822";"23";"5";"49"
"492708";"14688702";"1";"5";"1"
"492707";"14689260";"23";"10";"364"
"492707";"14688671";"1";"10";"1"
"492706";"14709482";"23";"7";"277"
"492706";"14688661";"1";"7";"1"
"492705";"14688860";"23";"10";"482"
"492705";"14688621";"1";"10";"1"
"492704";"14688658";"23";"6";"371"
"492704";"14688613";"1";"6";"1"
"492703";"14688740";"23";"10";"300"
"492703";"14688564";"1";"10";"1"
"492702";"14688760";"23";"10";"300"
"492702";"14688561";"1";"10";"1"
"492701";"14689309";"23";"10";"347"
"492701";"14688558";"1";"10";"1"
"492700";"14688746";"23";"7";"385"
"492700";"14688507";"1";"7";"1"
"492699";"14688537";"23";"12";"28"
"492699";"14688504";"1";"12";"1"
"492698";"14688549";"23";"10";"195"
"492698";"14688501";"1";"10";"1"
"492697";"14688692";"23";"10";"300"
"492697";"14688483";"1";"10";"1"
"492696";"14688543";"23";"10";"285"
"492696";"14688404";"1";"10";"1"
"492695";"14688651";"23";"7";"385"
"492695";"14688391";"1";"7";"1"
"492694";"14689637";"23";"7";"385"
"492694";"14688319";"1";"7";"1"
"492693";"14689565";"23";"7";"385"
"492693";"14688309";"1";"7";"1"
"492692";"14688388";"23";"10";"347"
"492692";"14688285";"1";"10";"1"
"492691";"14688278";"23";"7";"468"
"492691";"14688221";"1";"7";"1"
"492690";"14688642";"23";"5";"49"
"492690";"14688184";"1";"5";"1"
"492689";"14688254";"23";"7";"468"
"492689";"14688123";"1";"7";"1"
"492688";"14688151";"23";"10";"482"
"492688";"14688120";"1";"10";"1"
"492687";"14688332";"23";"7";"358"
"492687";"14688090";"1";"7";"1"
"492686";"14688103";"23";"8";"199"
"492686";"14688044";"1";"8";"1"
"492685";"14688041";"23";"6";"371"
"492685";"14688030";"1";"6";"1"
"492684";"14688268";"23";"7";"468"
"492684";"14688017";"1";"7";"1"
"492683";"14688002";"23";"10";"482"
"492683";"14687967";"1";"10";"1"
"492682";"14687988";"23";"10";"482"
"492682";"14687919";"1";"10";"1"
"492681";"14687950";"23";"10";"482"
"492681";"14687901";"1";"10";"1"
"492680";"14688244";"23";"7";"468"
"492680";"14687848";"1";"7";"1"
"492679";"14687878";"23";"10";"195"
"492679";"14687805";"1";"10";"1"
"492678";"14688476";"23";"7";"385"
"492678";"14687778";"1";"7";"1"
"492677";"14687872";"23";"14";"588"
"492677";"14687775";"1";"14";"1"
"492676";"14688234";"23";"7";"468"
"492676";"14687765";"1";"7";"1"
"492675";"14688353";"23";"7";"468"
"492675";"14687745";"1";"7";"1"
"492674";"14688201";"23";"7";"468"
"492674";"14687728";"1";"7";"1"
"492673";"14688211";"23";"7";"468"
"492673";"14687725";"1";"7";"1"
"492672";"14687897";"23";"10";"482"
"492672";"14687700";"1";"10";"1"
"492671";"14688177";"23";"7";"468"
"492671";"14687697";"1";"7";"1"
"492670";"14689201";"23";"14";"588"
"492670";"14687681";"1";"14";"1"
"492669";"14687940";"23";"10";"196"
"492669";"14687663";"1";"10";"1"
"492668";"14687758";"23";"46";"363"
"492668";"14687651";"1";"46";"1"
"492667";"14687798";"23";"8";"471"
"492667";"14687637";"1";"8";"1"
"492666";"14709472";"23";"7";"277"
"492666";"14687617";"1";"7";"1"
"492665";"14689416";"23";"7";"358"
"492665";"14687604";"1";"7";"1"
"492664";"14688167";"23";"7";"468"
"492664";"14687569";"1";"7";"1"
"492663";"14687884";"23";"10";"482"
"492663";"14687566";"1";"10";"1"
"492662";"14688369";"23";"41";"391"
"492662";"14687530";"1";"41";"1"
"492661";"14687597";"23";"10";"300"
"492661";"14687493";"1";"10";"1"
"492660";"14688157";"23";"7";"468"
"492660";"14687490";"1";"7";"1"
"492659";"14687694";"23";"10";"482"
"492659";"14687416";"1";"10";"1"
"492658";"14687559";"23";"41";"391"
"492658";"14687405";"1";"41";"1"
"492657";"14687483";"23";"7";"468"
"492657";"14687395";"1";"7";"1"
"492656";"14687630";"23";"10";"347"
"492656";"14687367";"1";"10";"1"
"492655";"14687473";"23";"7";"468"
"492655";"14687364";"1";"7";"1"
"492654";"14687467";"23";"46";"363"
"492654";"14687328";"1";"46";"1"
"492653";"14687313";"23";"15";"299"
"492653";"14687279";"1";"15";"1"
"492652";"14687307";"23";"10";"482"
"492652";"14687248";"1";"10";"1"
"492651";"14687836";"23";"41";"391"
"492651";"14687180";"1";"41";"1"
"492650";"14687245";"23";"46";"363"
"492650";"14687056";"1";"46";"1"
"492649";"14687826";"23";"41";"391"
"492649";"14687025";"1";"41";"1"
"492648";"14687131";"23";"10";"347"
"492648";"14686983";"1";"10";"1"
"492647";"14687022";"23";"7";"468"
"492647";"14686980";"1";"7";"1"
"492646";"14687239";"23";"46";"363"
"492646";"14686948";"1";"46";"1"
"492645";"14687521";"23";"7";"468"
"492645";"14686908";"1";"7";"1"
"492644";"14686782";"23";"7";"468"
"492644";"14686680";"1";"7";"1"
"492643";"14686801";"23";"7";"468"
"492643";"14686643";"1";"7";"1"
"492642";"14686713";"23";"10";"347"
"492642";"14686640";"1";"10";"1"
"492641";"14686693";"23";"7";"358"
"492641";"14686624";"1";"7";"1"
"492640";"14686583";"23";"10";"195"
"492640";"14686506";"1";"10";"1"
"492639";"14686595";"23";"10";"195"
"492639";"14686503";"1";"10";"1"
"492638";"14686621";"23";"10";"195"
"492638";"14686500";"1";"10";"1"
"492637";"14709462";"23";"7";"277"
"492637";"14686460";"1";"7";"1"
"492636";"14687039";"23";"10";"195"
"492636";"14686421";"1";"10";"1"
"492635";"14686477";"23";"10";"347"
"492635";"14686418";"1";"10";"1"
"492634";"14686699";"23";"7";"358"
"492634";"14686360";"1";"7";"1"
"492633";"14686309";"23";"10";"285"
"492633";"14686205";"1";"10";"1"
"492632";"14686411";"23";"10";"482"
"492632";"14686202";"1";"10";"1"
"492631";"14688470";"23";"7";"358"
"492631";"14686156";"1";"7";"1"
"492630";"14686241";"23";"7";"468"
"492630";"14686130";"1";"7";"1"
"492629";"14688454";"23";"8";"597"
"492629";"14688410";"23";"8";"1"
"492629";"14688409";"16";"8";"515"
"492629";"14686795";"23";"13";"515"
"492629";"14686738";"23";"13";"1"
"492629";"14686737";"16";"13";"275"
"492629";"14686577";"23";"7";"275"
"492629";"14686071";"1";"7";"1"
"492628";"14686098";"23";"8";"14"
"492628";"14685992";"1";"8";"1"
"492627";"14686114";"23";"10";"347"
"492627";"14685989";"1";"10";"1"
"492626";"14686487";"23";"10";"347"
"492626";"14685936";"1";"10";"1"
"492625";"14686393";"23";"8";"14"
"492625";"14685933";"1";"8";"1"
"492624";"14685968";"23";"10";"285"
"492624";"14685862";"1";"10";"1"
"492623";"14685886";"23";"7";"358"
"492623";"14685788";"1";"7";"1"
"492622";"14688460";"23";"7";"358"
"492622";"14685772";"1";"7";"1"
"492621";"14685981";"23";"13";"515"
"492621";"14685755";"1";"13";"1"
"492620";"14686058";"23";"7";"358"
"492620";"14685745";"1";"7";"1"
"492619";"14685805";"23";"15";"299"
"492619";"14685681";"1";"15";"1"
"492618";"14685824";"23";"10";"347"
"492618";"14685658";"1";"10";"1"
"492617";"14685818";"23";"6";"6"
"492617";"14685655";"1";"6";"1"
"492616";"14685812";"23";"10";"347"
"492616";"14685618";"1";"10";"1"
"492615";"14685836";"23";"10";"347"
"492615";"14685615";"1";"10";"1"
"492614";"14685696";"23";"10";"347"
"492614";"14685590";"1";"10";"1"
"492613";"14685577";"23";"7";"468"
"492613";"14685528";"1";"7";"1"
"492612";"14686173";"23";"7";"385"
"492612";"14685499";"1";"7";"1"
"492611";"14686028";"23";"7";"468"
"492611";"14685459";"1";"7";"1"
"492610";"14685525";"23";"10";"482"
"492610";"14685440";"1";"10";"1"
"492609";"14685512";"23";"14";"606"
"492609";"14685428";"1";"14";"1"
"492608";"14686084";"23";"7";"468"
"492608";"14685418";"1";"7";"1"
"492607";"14686104";"23";"7";"468"
"492607";"14685402";"1";"7";"1"
"492606";"14685552";"23";"39";"360"
"492606";"14685308";"1";"39";"1"
"492605";"14685859";"23";"7";"578"
"492605";"14685263";"1";"7";"1"
"492604";"14686153";"23";"7";"468"
"492604";"14685260";"1";"7";"1"
"492603";"14686179";"23";"7";"468"
"492603";"14685257";"1";"7";"1"
"492602";"14686123";"23";"7";"468"
"492602";"14685254";"1";"7";"1"
"492601";"14686199";"23";"7";"358"
"492601";"14685251";"1";"7";"1"
"492600";"14686189";"23";"7";"468"
"492600";"14685248";"1";"7";"1"
"492599";"14686255";"23";"7";"468"
"492599";"14685203";"1";"7";"1"
"492598";"14685830";"23";"7";"578"
"492598";"14685200";"1";"7";"1"
"492597";"14685713";"23";"7";"578"
"492597";"14685197";"1";"7";"1"
"492596";"14686269";"23";"7";"468"
"492596";"14685194";"1";"7";"1"
"492595";"14685723";"23";"7";"578"
"492595";"14685191";"1";"7";"1"
"492594";"14686315";"23";"7";"358"
"492594";"14685188";"1";"7";"1"
"492593";"14686279";"23";"7";"468"
"492593";"14685155";"1";"7";"1"
"492592";"14685738";"23";"7";"578"
